Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Toyota,Avalon Hybrid,2015,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,36470
Toyota,Avalon Hybrid,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,36650
Toyota,Avalon Hybrid,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,38100
Toyota,Avalon Hybrid,2016,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,41950
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,42550
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,38700
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,39,40,2031,37250
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,2031,37170
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21,2031,32285
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,2031,39980
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,2031,36080
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21,2031,34140
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,2031,37050
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21,2031,35850
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,21,2031,40450
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21,2031,32650
Toyota,Avalon,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21,2031,34400
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,2031,41050
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,2031,37650
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21,2031,33250
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21,2031,36450
Toyota,Avalon,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21,2031,35000
Dodge,Avenger,2012,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,19,1851,25995
Dodge,Avenger,2012,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,20,1851,21495
Dodge,Avenger,2012,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,19,1851,23995
Dodge,Avenger,2012,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,30,21,1851,18995
Dodge,Avenger,2013,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,19,1851,25695
Dodge,Avenger,2013,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,29,21,1851,19795
Dodge,Avenger,2013,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,20,1851,22595
Dodge,Avenger,2014,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,29,21,1851,20595
Dodge,Avenger,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Flex Fuel,Performance",Midsize,Sedan,29,19,1851,25795
Dodge,Avenger,2014,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,20,1851,23295
Lamborghini,Aventador,2014,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,10,1158,441600
Lamborghini,Aventador,2014,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,11,1158,397500
Lamborghini,Aventador,2014,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,10,1158,548800
Lamborghini,Aventador,2014,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,11,1158,497650
Lamborghini,Aventador,2015,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,10,1158,441600
Lamborghini,Aventador,2015,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,11,1158,397500
Lamborghini,Aventador,2015,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,16,10,1158,548800
Lamborghini,Aventador,2015,premium unleaded (required),720,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,11,1158,497650
Lamborghini,Aventador,2016,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,17,10,1158,443800
Lamborghini,Aventador,2016,premium unleaded (required),750,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Convertible,18,11,1158,535500
Lamborghini,Aventador,2016,premium unleaded (required),750,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,11,1158,490700
Lamborghini,Aventador,2016,premium unleaded (required),700,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,18,11,1158,399500
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,1385,11965
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,27,1385,15365
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,1385,14100
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,27,1385,11965
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,27,1385,14100
Chevrolet,Aveo,2009,regular unleaded,107,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27,1385,15365
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,1385,15365
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,27,1385,11965
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,27,1385,14100
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,1385,12115
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,27,1385,15365
Chevrolet,Aveo,2010,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,1385,14250
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,1385,15365
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,1385,12115
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,27,1385,11965
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,27,1385,14250
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,27,1385,15365
Chevrolet,Aveo,2011,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,27,1385,14100
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,17,12,61,45125
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,12,61,42175
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,12,61,39485
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,17,12,61,42435
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,12,61,45705
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,12,61,42755
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,12,61,40290
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,12,61,43240
Lincoln,Aviator,2005,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,4dr SUV,17,11,61,40635
Lincoln,Aviator,2005,premium unleaded (required),302,8,AUTOMATIC,all wheel drive,4,Luxury,Midsize,4dr SUV,16,11,61,43585
Nissan,Axxess,1990,regular unleaded,138,4,MANUAL,front wheel drive,3,N/A,Compact,Passenger Minivan,24,19,2009,2000
Nissan,Axxess,1990,regular unleaded,138,4,MANUAL,four wheel drive,3,N/A,Compact,Passenger Minivan,22,17,2009,2000
Nissan,Axxess,1990,regular unleaded,138,4,AUTOMATIC,four wheel drive,3,N/A,Compact,Passenger Minivan,20,16,2009,2000
Nissan,Axxess,1990,regular unleaded,138,4,AUTOMATIC,front wheel drive,3,N/A,Compact,Passenger Minivan,22,18,2009,2000
Hyundai,Azera,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1439,38200
Hyundai,Azera,2015,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,20,1439,34000
Hyundai,Azera,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,20,1439,34100
Hyundai,Azera,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1439,39300
Hyundai,Azera,2017,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,20,1439,34100
Hyundai,Azera,2017,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,28,19,1439,39300
Pontiac,Aztek,2003,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,210,23820
Pontiac,Aztek,2003,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,210,20870
Pontiac,Aztek,2004,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,210,24190
Pontiac,Aztek,2004,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,210,21275
Pontiac,Aztek,2005,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,210,24445
Pontiac,Aztek,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,210,21530
Bentley,Azure T,2010,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,High-Performance",Large,Convertible,15,9,520,363000
Bentley,Azure,2007,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury",Large,Convertible,15,10,520,329990
Bentley,Azure,2008,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Convertible,15,9,520,329990
Bentley,Azure,2009,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,2,"Exotic,Luxury,Performance",Large,Convertible,15,9,520,334990
Mercedes-Benz,B-Class Electric Drive,2015,electric,177,0,DIRECT_DRIVE,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,82,85,617,41450
Mercedes-Benz,B-Class Electric Drive,2016,electric,177,0,DIRECT_DRIVE,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,82,85,617,41450
Mercedes-Benz,B-Class Electric Drive,2017,electric,177,0,DIRECT_DRIVE,front wheel drive,4,"Hatchback,Luxury",Compact,4dr Hatchback,82,85,617,39900
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,586,2179
Mazda,B-Series Pickup,1998,regular unleaded,160,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,14,586,3323
Mazda,B-Series Pickup,1998,regular unleaded,160,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,20,15,586,2915
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,586,2756
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,586,2692
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,20,15,586,2930
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,24,19,586,2717
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,20,15,586,3033
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,20,15,586,2713
Mazda,B-Series Pickup,1998,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,586,2432
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,586,3514
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,586,3696
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,586,2593
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,586,3538
Mazda,B-Series Pickup,1999,regular unleaded,160,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,20,16,586,2870
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,586,2211
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,16,586,3206
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,16,586,3119
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,four wheel drive,2,Flex Fuel,Compact,Extended Cab Pickup,20,16,586,3214
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Extended Cab Pickup,21,16,586,2853
Mazda,B-Series Pickup,1999,regular unleaded,160,6,AUTOMATIC,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,20,15,586,3221
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,586,2493
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,16,586,2946
Mazda,B-Series Pickup,1999,flex-fuel (unleaded/E85),150,6,MANUAL,four wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,20,16,586,3011
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,24,19,586,2857
Mazda,B-Series Pickup,1999,regular unleaded,160,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,15,586,3229
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,19,586,2801
Mazda,B-Series Pickup,2000,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,20,586,2637
Mazda,B-Series Pickup,2000,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,24,20,586,2961
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,16,586,3107
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,four wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,20,15,586,3394
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,21,16,586,2689
Mazda,B-Series Pickup,2000,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,586,3768
Mazda,B-Series Pickup,2000,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,20,586,2350
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,4,Flex Fuel,Compact,Extended Cab Pickup,21,16,586,3289
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,21,16,586,2413
Mazda,B-Series Pickup,2000,regular unleaded,160,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,586,3928
Mazda,B-Series Pickup,2000,regular unleaded,160,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,19,14,586,3579
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Extended Cab Pickup,21,16,586,3032
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,four wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,20,15,586,3190
Mazda,B-Series Truck,2007,regular unleaded,207,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,17,14,586,26590
Mazda,B-Series Truck,2007,regular unleaded,148,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,16,586,19675
Mazda,B-Series Truck,2007,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,586,15535
Mazda,B-Series Truck,2007,regular unleaded,148,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,586,19040
Mazda,B-Series Truck,2007,regular unleaded,148,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,586,21430
Mazda,B-Series Truck,2007,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,586,22045
Mazda,B-Series Truck,2008,regular unleaded,207,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,17,14,586,26590
Mazda,B-Series Truck,2008,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,586,22045
Mazda,B-Series Truck,2008,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,586,15535
Mazda,B-Series Truck,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,586,16060
Mazda,B-Series Truck,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,586,22150
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,586,20030
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,15,586,14990
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,586,17225
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,586,18485
Mazda,B-Series,2001,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,586,14545
Mazda,B-Series,2001,regular unleaded,119,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,24,19,586,12345
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,19,15,586,18360
Mazda,B-Series,2001,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,20,16,586,19340
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,586,17545
Mazda,B-Series,2001,regular unleaded,140,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,586,12495
Mazda,B-Series,2001,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,18,14,586,22085
Mazda,B-Series,2001,regular unleaded,140,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,586,14695
Mazda,B-Series,2001,regular unleaded,150,6,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,21,15,586,15125
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,30695
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,32395
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,34195
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,34295
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,37695
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,35895
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,33895
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,32295
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,35895
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,32295
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,34195
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,640,32395
